report_name,ttl_match,coverage_score,8.8.8.8:53,127.0.0.1:46157,62.171.150.168:23,/dev/watchdog,/dev/misc/watchdog,/sbin/watchdog,/bin/watchdog,/dev/FTWDT101_watchdog,/dev/FTWDT101/watchdog,/dev/watchdog0,/etc/default/watchdog,/etc/watchdog,219.244.162.21:23,195.236.162.21:80,197.228.162.21:37215,117.229.98.20:443,/proc/,/proc/943/cmdline,/proc/945/cmdline,/proc/955/cmdline,/proc/959/cmdline,/proc/997/cmdline,/proc/1027/cmdline,/proc/1085/cmdline,/proc/1086/cmdline,/proc/1109/cmdline,/proc/1263/cmdline,/proc/1367/cmdline,/proc/1380/cmdline,/proc/1384/cmdline,/proc/1385/cmdline,/proc/1399/cmdline,/proc/1401/cmdline,/proc/1414/cmdline,/proc/1415/cmdline,/proc/1416/cmdline,/proc/1418/cmdline,/proc/1421/cmdline,/proc/1422/cmdline,/proc/1423/cmdline,/proc/1431/cmdline,/proc/1447/cmdline,/proc/1468/cmdline,/proc/1473/cmdline,/proc/1505/cmdline,/proc/1527/cmdline,/proc/1789/cmdline,/proc/1790/cmdline,/proc/1791/cmdline,/proc/1792/cmdline,/proc/1793/cmdline,/proc/1794/cmdline,/proc/1795/cmdline,/proc/1796/cmdline,/proc/1797/cmdline,/proc/1798/cmdline,/proc/1799/cmdline,/proc/1800/cmdline,/proc/1801/cmdline,/proc/1803/cmdline,/proc/1804/cmdline,/proc/1805/cmdline,/proc/1806/cmdline,/proc/1807/cmdline,/proc/1808/cmdline,/proc/1809/cmdline,/proc/1811/cmdline,/proc/1812/cmdline,/proc/1813/cmdline,/proc/1814/cmdline,/proc/1818/cmdline,/proc/1819/cmdline,/proc/1821/cmdline,/proc/1822/cmdline,/proc/1824/cmdline,/proc/1848/cmdline,/proc/1861/cmdline,/proc/1871/cmdline,/proc/1872/cmdline,/proc/1873/cmdline,/proc/1881/cmdline,/proc/1882/cmdline,/proc/1883/cmdline,/proc/1884/cmdline,/proc/1887/cmdline,/proc/1889/cmdline
Mirai-Imperva.csv,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mirai-IscSansEdu.csv,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mirai-MalwareMustDie.csv,4,0.07843,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mirai-NJCCIC.csv,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mirai-Wikipedia.csv,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
